on	Israel	's	security	environment	ADP	PROPN	PART
Israel	's	security	environment	must	PROPN	PART	NOUN
's	security	environment	must	,	PART	NOUN	NOUN
security	environment	must	,	therefore	NOUN	NOUN	AUX
environment	must	,	therefore	,	NOUN	AUX	PUNCT
must	,	therefore	,	closely	AUX	PUNCT	ADV
,	therefore	,	closely	examine	PUNCT	ADV	PUNCT
therefore	,	closely	examine	its	ADV	PUNCT	ADV
,	closely	examine	its	likely	PUNCT	ADV	VERB
closely	examine	its	likely	effect	ADV	VERB	PRON
examine	its	likely	effect	on	VERB	PRON	ADJ
its	likely	effect	on	the	PRON	ADJ	NOUN
likely	effect	on	the	conduct	ADJ	NOUN	ADP
effect	on	the	conduct	of	NOUN	ADP	DET
on	the	conduct	of	asymmetrical	ADP	DET	NOUN
the	conduct	of	asymmetrical	warfare	DET	NOUN	ADP
conduct	of	asymmetrical	warfare	.	NOUN	ADP	ADJ
of	asymmetrical	warfare	.	</s>	ADP	ADJ	NOUN
asymmetrical	warfare	.	</s>	</s>	ADJ	NOUN	PUNCT
<s>	<s>	Although	it	is	<s>	<s>	SCONJ
<s>	Although	it	is	often	<s>	SCONJ	PRON
Although	it	is	often	alleged	SCONJ	PRON	AUX
it	is	often	alleged	(	PRON	AUX	ADV
is	often	alleged	(	without	AUX	ADV	VERB
often	alleged	(	without	much	ADV	VERB	PUNCT
alleged	(	without	much	evidence	VERB	PUNCT	ADP
(	without	much	evidence	)	PUNCT	ADP	ADJ
without	much	evidence	)	that	ADP	ADJ	NOUN
much	evidence	)	that	Saddam	ADJ	NOUN	PUNCT
evidence	)	that	Saddam	Hussein	NOUN	PUNCT	SCONJ
)	that	Saddam	Hussein	gave	PUNCT	SCONJ	PROPN
that	Saddam	Hussein	gave	money	SCONJ	PROPN	PROPN
Saddam	Hussein	gave	money	to	PROPN	PROPN	VERB
Hussein	gave	money	to	the	PROPN	VERB	NOUN
gave	money	to	the	families	VERB	NOUN	ADP
money	to	the	families	of	NOUN	ADP	DET
to	the	families	of	Palestinian	ADP	DET	NOUN
the	families	of	Palestinian	suicide	DET	NOUN	ADP
families	of	Palestinian	suicide	bombers	NOUN	ADP	ADJ
of	Palestinian	suicide	bombers	and	ADP	ADJ	NOUN
Palestinian	suicide	bombers	and	so	ADJ	NOUN	NOUN
suicide	bombers	and	so	encouraged	NOUN	NOUN	CCONJ
bombers	and	so	encouraged	asymmetrical	NOUN	CCONJ	ADV
and	so	encouraged	asymmetrical	warfare	CCONJ	ADV	VERB
so	encouraged	asymmetrical	warfare	,	ADV	VERB	ADJ
encouraged	asymmetrical	warfare	,	it	VERB	ADJ	NOUN
asymmetrical	warfare	,	it	is	ADJ	NOUN	PUNCT
warfare	,	it	is	not	NOUN	PUNCT	PRON
,	it	is	not	clear	PUNCT	PRON	AUX
it	is	not	clear	that	PRON	AUX	PART
is	not	clear	that	he	AUX	PART	ADJ
not	clear	that	he	actually	PART	ADJ	SCONJ
clear	that	he	actually	posed	ADJ	SCONJ	PRON
that	he	actually	posed	a	SCONJ	PRON	ADV
he	actually	posed	a	danger	PRON	ADV	VERB
actually	posed	a	danger	to	ADV	VERB	DET
posed	a	danger	to	Israel	VERB	DET	NOUN
a	danger	to	Israel	.	DET	NOUN	ADP
danger	to	Israel	.	</s>	NOUN	ADP	PROPN
to	Israel	.	</s>	</s>	ADP	PROPN	PUNCT
<s>	<s>	The	Palestinians	who	<s>	<s>	DET
<s>	The	Palestinians	who	have	<s>	DET	PROPN
The	Palestinians	who	have	been	DET	PROPN	PRON
Palestinians	who	have	been	willing	PROPN	PRON	AUX
who	have	been	willing	to	PRON	AUX	AUX
have	been	willing	to	kill	AUX	AUX	ADJ
been	willing	to	kill	themselves	AUX	ADJ	PART
willing	to	kill	themselves	to	ADJ	PART	VERB
to	kill	themselves	to	end	PART	VERB	PRON
kill	themselves	to	end	the	VERB	PRON	PART
themselves	to	end	the	Israeli	PRON	PART	VERB
to	end	the	Israeli	occupation	PART	VERB	DET
end	the	Israeli	occupation	of	VERB	DET	ADJ
the	Israeli	occupation	of	the	DET	ADJ	NOUN
Israeli	occupation	of	the	Gaza	ADJ	NOUN	ADP
occupation	of	the	Gaza	Strip	NOUN	ADP	DET
of	the	Gaza	Strip	and	ADP	DET	PROPN
the	Gaza	Strip	and	the	DET	PROPN	PROPN
Gaza	Strip	and	the	West	PROPN	PROPN	CCONJ
Strip	and	the	West	Bank	PROPN	CCONJ	DET
and	the	West	Bank	were	CCONJ	DET	PROPN
the	West	Bank	were	not	DET	PROPN	PROPN
West	Bank	were	not	driven	PROPN	PROPN	AUX
Bank	were	not	driven	by	PROPN	AUX	PART
were	not	driven	by	economic	AUX	PART	VERB
not	driven	by	economic	considerations	PART	VERB	ADP
driven	by	economic	considerations	.	VERB	ADP	ADJ
by	economic	considerations	.	</s>	ADP	ADJ	NOUN
economic	considerations	.	</s>	</s>	ADJ	NOUN	PUNCT
<s>	<s>	Saddam	never	did	<s>	<s>	PROPN
<s>	Saddam	never	did	anything	<s>	PROPN	ADV
Saddam	never	did	anything	practical	PROPN	ADV	VERB
never	did	anything	practical	to	ADV	VERB	PRON
did	anything	practical	to	help	VERB	PRON	ADJ
anything	practical	to	help	the	PRON	ADJ	PART
practical	to	help	the	Palestinians	ADJ	PART	VERB
to	help	the	Palestinians	.	PART	VERB	DET
help	the	Palestinians	.	</s>	VERB	DET	PROPN
the	Palestinians	.	</s>	</s>	DET	PROPN	PUNCT
<s>	<s>	At	some	points	<s>	<s>	ADP
<s>	At	some	points	,	<s>	ADP	DET
At	some	points	,	as	ADP	DET	NOUN
some	points	,	as	in	DET	NOUN	PUNCT
points	,	as	in	the	NOUN	PUNCT	ADP
,	as	in	the	late	PUNCT	ADP	ADP
as	in	the	late	1980s	ADP	ADP	DET
in	the	late	1980s	,	ADP	DET	ADJ
the	late	1980s	,	he	DET	ADJ	NOUN
late	1980s	,	he	reportedly	ADJ	NOUN	PUNCT
1980s	,	he	reportedly	made	NOUN	PUNCT	PRON
,	he	reportedly	made	behind	PUNCT	PRON	ADV
he	reportedly	made	behind	-	PRON	ADV	VERB
reportedly	made	behind	-	the	ADV	VERB	ADP
made	behind	-	the	-	VERB	ADP	PUNCT
behind	-	the	-	scenes	ADP	PUNCT	DET
-	the	-	scenes	overtures	PUNCT	DET	PUNCT
the	-	scenes	overtures	to	DET	PUNCT	NOUN
-	scenes	overtures	to	the	PUNCT	NOUN	NOUN
scenes	overtures	to	the	Israelis	NOUN	NOUN	ADP
overtures	to	the	Israelis	to	NOUN	ADP	DET
to	the	Israelis	to	arrive	ADP	DET	PROPN
the	Israelis	to	arrive	at	DET	PROPN	PART
Israelis	to	arrive	at	some	PROPN	PART	VERB
to	arrive	at	some	sort	PART	VERB	ADP
arrive	at	some	sort	of	VERB	ADP	DET
at	some	sort	of	a	ADP	DET	NOUN
some	sort	of	a	deal	DET	NOUN	ADP
sort	of	a	deal	.	NOUN	ADP	DET
of	a	deal	.	</s>	ADP	DET	NOUN
a	deal	.	</s>	</s>	DET	NOUN	PUNCT
<s>	<s>	He	did	not	<s>	<s>	PRON
<s>	He	did	not	allow	<s>	PRON	AUX
He	did	not	allow	Palestinian	PRON	AUX	PART
did	not	allow	Palestinian	radicals	AUX	PART	VERB
not	allow	Palestinian	radicals	to	PART	VERB	ADJ
allow	Palestinian	radicals	to	launch	VERB	ADJ	NOUN
Palestinian	radicals	to	launch	operations	ADJ	NOUN	PART
radicals	to	launch	operations	against	NOUN	PART	VERB
to	launch	operations	against	Israel	PART	VERB	NOUN
launch	operations	against	Israel	from	VERB	NOUN	ADP
operations	against	Israel	from	Iraq	NOUN	ADP	PROPN
against	Israel	from	Iraq	.	ADP	PROPN	ADP
Israel	from	Iraq	.	</s>	PROPN	ADP	PROPN
from	Iraq	.	</s>	</s>	ADP	PROPN	PUNCT
<s>	<s>	By	the	late	<s>	<s>	ADP
<s>	By	the	late	1990s	<s>	ADP	DET
By	the	late	1990s	,	ADP	DET	ADJ
the	late	1990s	,	Iraq	DET	ADJ	NOUN
late	1990s	,	Iraq	had	ADJ	NOUN	PUNCT
1990s	,	Iraq	had	no	NOUN	PUNCT	PROPN
,	Iraq	had	no	nuclear	PUNCT	PROPN	VERB
Iraq	had	no	nuclear	or	PROPN	VERB	DET
had	no	nuclear	or	biological	VERB	DET	ADJ
no	nuclear	or	biological	weapons	DET	ADJ	CCONJ
nuclear	or	biological	weapons	program	ADJ	CCONJ	ADJ
or	biological	weapons	program	,	CCONJ	ADJ	NOUN
biological	weapons	program	,	and	ADJ	NOUN	NOUN
weapons	program	,	and	had	NOUN	NOUN	PUNCT
program	,	and	had	destroyed	NOUN	PUNCT	CCONJ
,	and	had	destroyed	its	PUNCT	CCONJ	AUX
and	had	destroyed	its	chemical	CCONJ	AUX	VERB
had	destroyed	its	chemical	weapons	AUX	VERB	PRON
destroyed	its	chemical	weapons	stockpiles	VERB	PRON	ADJ
its	chemical	weapons	stockpiles	.	PRON	ADJ	NOUN
chemical	weapons	stockpiles	.	</s>	ADJ	NOUN	NOUN
weapons	stockpiles	.	</s>	</s>	NOUN	NOUN	PUNCT
<s>	<s>	Its	ramshackle	army	<s>	<s>	PRON
<s>	Its	ramshackle	army	had	<s>	PRON	ADJ
Its	ramshackle	army	had	virtually	PRON	ADJ	NOUN
ramshackle	army	had	virtually	collapsed	ADJ	NOUN	AUX
army	had	virtually	collapsed	before	NOUN	AUX	ADV
had	virtually	collapsed	before	the	AUX	ADV	VERB
virtually	collapsed	before	the	American	ADV	VERB	ADP
collapsed	before	the	American	invasion	VERB	ADP	DET
before	the	American	invasion	in	ADP	DET	ADJ
the	American	invasion	in	2003	DET	ADJ	NOUN
American	invasion	in	2003	.	ADJ	NOUN	ADP
invasion	in	2003	.	</s>	NOUN	ADP	NUM
in	2003	.	</s>	</s>	ADP	NUM	PUNCT
<s>	<s>	If	it	is	<s>	<s>	SCONJ
<s>	If	it	is	hard	<s>	SCONJ	PRON
If	it	is	hard	to	SCONJ	PRON	AUX
it	is	hard	to	see	PRON	AUX	ADJ
is	hard	to	see	how	AUX	ADJ	PART
hard	to	see	how	Baathist	ADJ	PART	VERB
to	see	how	Baathist	Iraq	PART	VERB	ADV
see	how	Baathist	Iraq	posed	VERB	ADV	ADJ
how	Baathist	Iraq	posed	any	ADV	ADJ	PROPN
Baathist	Iraq	posed	any	real	ADJ	PROPN	VERB
Iraq	posed	any	real	threat	PROPN	VERB	DET
posed	any	real	threat	to	VERB	DET	ADJ
any	real	threat	to	Israel	DET	ADJ	NOUN
real	threat	to	Israel	,	ADJ	NOUN	ADP
threat	to	Israel	,	it	NOUN	ADP	PROPN
to	Israel	,	it	is	ADP	PROPN	PUNCT
Israel	,	it	is	not	PROPN	PUNCT	PRON
,	it	is	not	so	PUNCT	PRON	AUX
it	is	not	so	difficult	PRON	AUX	PART
is	not	so	difficult	to	AUX	PART	ADV
not	so	difficult	to	see	PART	ADV	ADJ
so	difficult	to	see	a	ADV	ADJ	PART
difficult	to	see	a	menace	ADJ	PART	VERB
to	see	a	menace	in	PART	VERB	DET
see	a	menace	in	the	VERB	DET	NOUN
a	menace	in	the	current	DET	NOUN	ADP
menace	in	the	current	instability	NOUN	ADP	DET
in	the	current	instability	.	ADP	DET	ADJ
the	current	instability	.	</s>	DET	ADJ	NOUN
current	instability	.	</s>	</s>	ADJ	NOUN	PUNCT
<s>	<s>	The	bungling	of	<s>	<s>	DET
<s>	The	bungling	of	post-war	<s>	DET	NOUN
The	bungling	of	post-war	Iraq	DET	NOUN	ADP
bungling	of	post-war	Iraq	by	NOUN	ADP	ADJ
of	post-war	Iraq	by	the	ADP	ADJ	PROPN
post-war	Iraq	by	the	Bush	ADJ	PROPN	ADP
Iraq	by	the	Bush	administration	PROPN	ADP	DET
by	the	Bush	administration	created	ADP	DET	PROPN
the	Bush	administration	created	a	DET	PROPN	NOUN
Bush	administration	created	a	weak	PROPN	NOUN	VERB
administration	created	a	weak	and	NOUN	VERB	DET
created	a	weak	and	failed	VERB	DET	ADJ
a	weak	and	failed	state	DET	ADJ	CCONJ
weak	and	failed	state	.	ADJ	CCONJ	VERB
and	failed	state	.	</s>	CCONJ	VERB	NOUN
failed	state	.	</s>	</s>	VERB	NOUN	PUNCT
<s>	<s>	Armed	militias	,	<s>	<s>	ADJ
<s>	Armed	militias	,	many	<s>	ADJ	NOUN
Armed	militias	,	many	staffed	ADJ	NOUN	PUNCT
militias	,	many	staffed	by	NOUN	PUNCT	ADJ
,	many	staffed	by	former	PUNCT	ADJ	VERB
many	staffed	by	former	Iraqi	ADJ	VERB	ADP
staffed	by	former	Iraqi	military	VERB	ADP	ADJ
by	former	Iraqi	military	men	ADP	ADJ	ADJ
former	Iraqi	military	men	with	ADJ	ADJ	ADJ
Iraqi	military	men	with	substantial	ADJ	ADJ	NOUN
military	men	with	substantial	training	ADJ	NOUN	ADP
men	with	substantial	training	and	NOUN	ADP	ADJ
with	substantial	training	and	experience	ADP	ADJ	NOUN
substantial	training	and	experience	,	ADJ	NOUN	CCONJ
training	and	experience	,	have	NOUN	CCONJ	NOUN
and	experience	,	have	proliferated	CCONJ	NOUN	PUNCT
experience	,	have	proliferated	.	NOUN	PUNCT	AUX
,	have	proliferated	.	</s>	PUNCT	AUX	VERB
have	proliferated	.	</s>	</s>	AUX	VERB	PUNCT
<s>	<s>	The	US	chose	<s>	<s>	DET
<s>	The	US	chose	to	<s>	DET	PROPN
The	US	chose	to	ally	DET	PROPN	VERB
US	chose	to	ally	itself	PROPN	VERB	PART
chose	to	ally	itself	with	VERB	PART	VERB
to	ally	itself	with	such	PART	VERB	PRON
ally	itself	with	such	groups	VERB	PRON	ADP
itself	with	such	groups	as	PRON	ADP	ADJ
with	such	groups	as	the	ADP	ADJ	NOUN
such	groups	as	the	Supreme	ADJ	NOUN	ADP
groups	as	the	Supreme	Council	NOUN	ADP	DET
as	the	Supreme	Council	for	ADP	DET	PROPN
the	Supreme	Council	for	the	DET	PROPN	PROPN
Supreme	Council	for	the	Islamic	PROPN	PROPN	ADP
Council	for	the	Islamic	Revolution	PROPN	ADP	DET
for	the	Islamic	Revolution	in	ADP	DET	PROPN
the	Islamic	Revolution	in	Iraq	DET	PROPN	PROPN
Islamic	Revolution	in	Iraq	,	PROPN	PROPN	ADP
Revolution	in	Iraq	,	whose	PROPN	ADP	PROPN
in	Iraq	,	whose	15,000	ADP	PROPN	PUNCT
Iraq	,	whose	15,000	-	PROPN	PUNCT	PRON
,	whose	15,000	-	strong	PUNCT	PRON	NUM
whose	15,000	-	strong	Badr	PRON	NUM	PUNCT
15,000	-	strong	Badr	Corps	NUM	PUNCT	ADJ
-	strong	Badr	Corps	paramilitary	PUNCT	ADJ	PROPN
strong	Badr	Corps	paramilitary	was	ADJ	PROPN	PROPN
Badr	Corps	paramilitary	was	trained	PROPN	PROPN	NOUN
Corps	paramilitary	was	trained	by	PROPN	NOUN	AUX
paramilitary	was	trained	by	the	NOUN	AUX	VERB
was	trained	by	the	Iranian	AUX	VERB	ADP
trained	by	the	Iranian	Revolutionary	VERB	ADP	DET
by	the	Iranian	Revolutionary	Guards	ADP	DET	PROPN
the	Iranian	Revolutionary	Guards	.	DET	PROPN	PROPN
Iranian	Revolutionary	Guards	.	</s>	PROPN	PROPN	PROPN
Revolutionary	Guards	.	</s>	</s>	PROPN	PROPN	PUNCT
<s>	<s>	Anti-Israeli	and	pro-Palestinian	<s>	<s>	ADJ
<s>	Anti-Israeli	and	pro-Palestinian	feeling	<s>	ADJ	CCONJ
Anti-Israeli	and	pro-Palestinian	feeling	is	ADJ	CCONJ	ADJ
and	pro-Palestinian	feeling	is	strong	CCONJ	ADJ	NOUN
pro-Palestinian	feeling	is	strong	among	ADJ	NOUN	AUX
feeling	is	strong	among	several	NOUN	AUX	ADJ
is	strong	among	several	major	AUX	ADJ	ADP
strong	among	several	major	Iraqi	ADJ	ADP	ADJ
among	several	major	Iraqi	ideological	ADP	ADJ	ADJ
several	major	Iraqi	ideological	groups	ADJ	ADJ	ADJ
major	Iraqi	ideological	groups	and	ADJ	ADJ	ADJ
Iraqi	ideological	groups	and	currents	ADJ	ADJ	NOUN
ideological	groups	and	currents	.	ADJ	NOUN	CCONJ
groups	and	currents	.	</s>	NOUN	CCONJ	NOUN
and	currents	.	</s>	</s>	CCONJ	NOUN	PUNCT
<s>	<s>	The	more	radical	<s>	<s>	DET
<s>	The	more	radical	Shiites	<s>	DET	ADV
The	more	radical	Shiites	,	DET	ADV	ADJ
more	radical	Shiites	,	who	ADV	ADJ	PROPN
radical	Shiites	,	who	generally	ADJ	PROPN	PUNCT
Shiites	,	who	generally	follow	PROPN	PUNCT	PRON
,	who	generally	follow	the	PUNCT	PRON	ADV
who	generally	follow	the	theocratic	PRON	ADV	VERB
generally	follow	the	theocratic	notions	ADV	VERB	DET
follow	the	theocratic	notions	of	VERB	DET	ADJ
the	theocratic	notions	of	Iran	DET	ADJ	NOUN
theocratic	notions	of	Iran	's	ADJ	NOUN	ADP
notions	of	Iran	's	Ayatollah	NOUN	ADP	PROPN
of	Iran	's	Ayatollah	Ruhollah	ADP	PROPN	PART
Iran	's	Ayatollah	Ruhollah	Khomeini	PROPN	PART	PROPN
's	Ayatollah	Ruhollah	Khomeini	,	PART	PROPN	PROPN
Ayatollah	Ruhollah	Khomeini	,	routinely	PROPN	PROPN	PROPN
Ruhollah	Khomeini	,	routinely	chant	PROPN	PROPN	PUNCT
Khomeini	,	routinely	chant	and	PROPN	PUNCT	ADV
,	routinely	chant	and	demonstrate	PUNCT	ADV	VERB
routinely	chant	and	demonstrate	against	ADV	VERB	CCONJ
chant	and	demonstrate	against	Israel	VERB	CCONJ	VERB
and	demonstrate	against	Israel	.	CCONJ	VERB	ADP
demonstrate	against	Israel	.	</s>	VERB	ADP	PROPN
against	Israel	.	</s>	</s>	ADP	PROPN	PUNCT
<s>	<s>	They	vehemently	protested	<s>	<s>	PRON
<s>	They	vehemently	protested	the	<s>	PRON	ADV
They	vehemently	protested	the	Israeli	PRON	ADV	VERB
vehemently	protested	the	Israeli	assassination	ADV	VERB	DET
protested	the	Israeli	assassination	of	VERB	DET	ADJ
the	Israeli	assassination	of	Sheikh	DET	ADJ	NOUN
Israeli	assassination	of	Sheikh	Ahmed	ADJ	NOUN	ADP
assassination	of	Sheikh	Ahmed	Yassin	NOUN	ADP	PROPN
of	Sheikh	Ahmed	Yassin	,	ADP	PROPN	PROPN
Sheikh	Ahmed	Yassin	,	the	PROPN	PROPN	PROPN
Ahmed	Yassin	,	the	leader	PROPN	PROPN	PUNCT
Yassin	,	the	leader	of	PROPN	PUNCT	DET
,	the	leader	of	Hamas	PUNCT	DET	NOUN
the	leader	of	Hamas	,	DET	NOUN	ADP
leader	of	Hamas	,	last	NOUN	ADP	PROPN
of	Hamas	,	last	March	ADP	PROPN	PUNCT
Hamas	,	last	March	.	PROPN	PUNCT	ADJ
,	last	March	.	</s>	PUNCT	ADJ	PROPN
last	March	.	</s>	</s>	ADJ	PROPN	PUNCT
<s>	<s>	Worse	for	Israel	<s>	<s>	ADJ
<s>	Worse	for	Israel	,	<s>	ADJ	ADP
Worse	for	Israel	,	the	ADJ	ADP	PROPN
for	Israel	,	the	assassination	ADP	PROPN	PUNCT
Israel	,	the	assassination	drew	PROPN	PUNCT	DET
,	the	assassination	drew	a	PUNCT	DET	NOUN
the	assassination	drew	a	denunciation	DET	NOUN	VERB
assassination	drew	a	denunciation	even	NOUN	VERB	DET
drew	a	denunciation	even	from	VERB	DET	NOUN
a	denunciation	even	from	the	DET	NOUN	ADV
denunciation	even	from	the	moderate	NOUN	ADV	ADP
even	from	the	moderate	and	ADV	ADP	DET
from	the	moderate	and	cautious	ADP	DET	ADJ
the	moderate	and	cautious	Grand	DET	ADJ	CCONJ
moderate	and	cautious	Grand	Ayatollah	ADJ	CCONJ	ADJ
and	cautious	Grand	Ayatollah	Ali	CCONJ	ADJ	PROPN
cautious	Grand	Ayatollah	Ali	Sistani	ADJ	PROPN	PROPN
Grand	Ayatollah	Ali	Sistani	,	PROPN	PROPN	PROPN
Ayatollah	Ali	Sistani	,	who	PROPN	PROPN	PROPN
Ali	Sistani	,	who	wields	PROPN	PROPN	PUNCT
Sistani	,	who	wields	enormous	PROPN	PUNCT	PRON
,	who	wields	enormous	moral	PUNCT	PRON	VERB
who	wields	enormous	moral	authority	PRON	VERB	ADJ
wields	enormous	moral	authority	over	VERB	ADJ	ADJ
enormous	moral	authority	over	Iraqi	ADJ	ADJ	NOUN
moral	authority	over	Iraqi	Shiites	ADJ	NOUN	ADP
authority	over	Iraqi	Shiites	.	NOUN	ADP	ADJ
over	Iraqi	Shiites	.	</s>	ADP	ADJ	PROPN
Iraqi	Shiites	.	</s>	</s>	ADJ	PROPN	PUNCT
<s>	<s>	These	Shiite	movements	<s>	<s>	DET
<s>	These	Shiite	movements	had	<s>	DET	ADJ
These	Shiite	movements	had	been	DET	ADJ	NOUN
Shiite	movements	had	been	suppressed	ADJ	NOUN	AUX
movements	had	been	suppressed	by	NOUN	AUX	AUX
had	been	suppressed	by	Saddam	AUX	AUX	VERB
been	suppressed	by	Saddam	Hussein	AUX	VERB	ADP
suppressed	by	Saddam	Hussein	's	VERB	ADP	PROPN
by	Saddam	Hussein	's	regime	ADP	PROPN	PROPN
Saddam	Hussein	's	regime	,	PROPN	PROPN	PART
Hussein	's	regime	,	but	PROPN	PART	NOUN
's	regime	,	but	have	PART	NOUN	PUNCT
regime	,	but	have	now	NOUN	PUNCT	CCONJ
,	but	have	now	organized	PUNCT	CCONJ	AUX
but	have	now	organized	and	CCONJ	AUX	ADV
have	now	organized	and	armed	AUX	ADV	VERB
now	organized	and	armed	themselves	ADV	VERB	CCONJ
organized	and	armed	themselves	.	VERB	CCONJ	VERB
and	armed	themselves	.	</s>	CCONJ	VERB	PRON
armed	themselves	.	</s>	</s>	VERB	PRON	PUNCT
<s>	<s>	They	have	also	<s>	<s>	PRON
<s>	They	have	also	reestablished	<s>	PRON	AUX
They	have	also	reestablished	their	PRON	AUX	ADV
have	also	reestablished	their	historical	AUX	ADV	VERB
also	reestablished	their	historical	links	ADV	VERB	PRON
reestablished	their	historical	links	with	VERB	PRON	ADJ
their	historical	links	with	Lebanese	PRON	ADJ	NOUN
historical	links	with	Lebanese	and	ADJ	NOUN	ADP
links	with	Lebanese	and	Iranian	NOUN	ADP	ADJ
with	Lebanese	and	Iranian	Shiites	ADP	ADJ	CCONJ
Lebanese	and	Iranian	Shiites	.	ADJ	CCONJ	ADJ
and	Iranian	Shiites	.	</s>	CCONJ	ADJ	PROPN
Iranian	Shiites	.	</s>	</s>	ADJ	PROPN	PUNCT
<s>	<s>	It	is	inevitable	<s>	<s>	PRON
<s>	It	is	inevitable	that	<s>	PRON	AUX
It	is	inevitable	that	most	PRON	AUX	ADJ
is	inevitable	that	most	Iraqi	AUX	ADJ	SCONJ
inevitable	that	most	Iraqi	Shiites	ADJ	SCONJ	ADJ
that	most	Iraqi	Shiites	will	SCONJ	ADJ	ADJ
most	Iraqi	Shiites	will	side	ADJ	ADJ	PROPN
Iraqi	Shiites	will	side	with	ADJ	PROPN	AUX
Shiites	will	side	with	their	PROPN	AUX	VERB
will	side	with	their	Hizbullah	AUX	VERB	ADP
side	with	their	Hizbullah	coreligionists	VERB	ADP	PRON
with	their	Hizbullah	coreligionists	against	ADP	PRON	PROPN
their	Hizbullah	coreligionists	against	Israel	PRON	PROPN	NOUN
Hizbullah	coreligionists	against	Israel	,	PROPN	NOUN	ADP
coreligionists	against	Israel	,	and	NOUN	ADP	PROPN
against	Israel	,	and	it	ADP	PROPN	PUNCT
Israel	,	and	it	seems	PROPN	PUNCT	CCONJ
,	and	it	seems	likely	PUNCT	CCONJ	PRON
and	it	seems	likely	that	CCONJ	PRON	VERB
it	seems	likely	that	Iraqi	PRON	VERB	ADJ
seems	likely	that	Iraqi	Shiites	VERB	ADJ	SCONJ
likely	that	Iraqi	Shiites	will	ADJ	SCONJ	ADJ
that	Iraqi	Shiites	will	get	SCONJ	ADJ	PROPN
Iraqi	Shiites	will	get	rich	ADJ	PROPN	AUX
Shiites	will	get	rich	enough	PROPN	AUX	VERB
will	get	rich	enough	from	AUX	VERB	ADJ
get	rich	enough	from	Iraqi	VERB	ADJ	ADV
rich	enough	from	Iraqi	petroleum	ADJ	ADV	ADP
enough	from	Iraqi	petroleum	sales	ADV	ADP	ADJ
from	Iraqi	petroleum	sales	in	ADP	ADJ	NOUN
Iraqi	petroleum	sales	in	the	ADJ	NOUN	NOUN
petroleum	sales	in	the	future	NOUN	NOUN	ADP
sales	in	the	future	that	NOUN	ADP	DET
in	the	future	that	they	ADP	DET	NOUN
the	future	that	they	will	DET	NOUN	SCONJ
future	that	they	will	be	NOUN	SCONJ	PRON
that	they	will	be	in	SCONJ	PRON	AUX
they	will	be	in	a	PRON	AUX	AUX
will	be	in	a	good	AUX	AUX	ADP
be	in	a	good	position	AUX	ADP	DET
in	a	good	position	to	ADP	DET	ADJ
a	good	position	to	bankroll	DET	ADJ	NOUN
good	position	to	bankroll	Lebanese	ADJ	NOUN	PART
position	to	bankroll	Lebanese	Shiite	NOUN	PART	VERB
to	bankroll	Lebanese	Shiite	radicals	PART	VERB	ADJ
bankroll	Lebanese	Shiite	radicals	.	VERB	ADJ	ADJ
Lebanese	Shiite	radicals	.	</s>	ADJ	ADJ	NOUN
Shiite	radicals	.	</s>	</s>	ADJ	NOUN	PUNCT
<s>	<s>	Sunni	Arab	fundamentalists	<s>	<s>	ADJ
<s>	Sunni	Arab	fundamentalists	deeply	<s>	ADJ	ADJ
Sunni	Arab	fundamentalists	deeply	sympathize	ADJ	ADJ	NOUN
Arab	fundamentalists	deeply	sympathize	with	ADJ	NOUN	ADV
fundamentalists	deeply	sympathize	with	the	NOUN	ADV	VERB
deeply	sympathize	with	the	Palestinians	ADV	VERB	ADP
sympathize	with	the	Palestinians	and	VERB	ADP	DET
with	the	Palestinians	and	with	ADP	DET	PROPN
the	Palestinians	and	with	Hamas	DET	PROPN	CCONJ
Palestinians	and	with	Hamas	,	PROPN	CCONJ	ADP
and	with	Hamas	,	and	CCONJ	ADP	PROPN
with	Hamas	,	and	those	ADP	PROPN	PUNCT
Hamas	,	and	those	in	PROPN	PUNCT	CCONJ
,	and	those	in	Iraq	PUNCT	CCONJ	PRON
and	those	in	Iraq	have	CCONJ	PRON	ADP
those	in	Iraq	have	deep	PRON	ADP	PROPN
in	Iraq	have	deep	historical	ADP	PROPN	VERB
Iraq	have	deep	historical	inks	PROPN	VERB	VERB
have	deep	historical	inks	with	VERB	VERB	ADJ
deep	historical	inks	with	fundamentalists	VERB	ADJ	NOUN
historical	inks	with	fundamentalists	in	ADJ	NOUN	ADP
inks	with	fundamentalists	in	Jordan	NOUN	ADP	NOUN
with	fundamentalists	in	Jordan	and	ADP	NOUN	ADP
fundamentalists	in	Jordan	and	Palestine	NOUN	ADP	PROPN
in	Jordan	and	Palestine	.	ADP	PROPN	CCONJ
Jordan	and	Palestine	.	</s>	PROPN	CCONJ	PROPN
and	Palestine	.	</s>	</s>	CCONJ	PROPN	PUNCT
<s>	<s>	Iraqi	cities	such	<s>	<s>	ADJ
<s>	Iraqi	cities	such	as	<s>	ADJ	NOUN
Iraqi	cities	such	as	Fallujah	ADJ	NOUN	ADJ
cities	such	as	Fallujah	and	NOUN	ADJ	ADP
such	as	Fallujah	and	Ramadi	ADJ	ADP	PROPN
as	Fallujah	and	Ramadi	were	ADP	PROPN	CCONJ
Fallujah	and	Ramadi	were	on	PROPN	CCONJ	PROPN
and	Ramadi	were	on	the	CCONJ	PROPN	AUX
Ramadi	were	on	the	truck	PROPN	AUX	ADP
